TrainLoss_mean,TrainLoss_std,TrainLoss_min,TrainLoss_max,ValidationLoss_mean,ValidationLoss_std,ValidationLoss_min,ValidationLoss_max,ValidationAccuracy_mean,ValidationAccuracy_std,ValidationAccuracy_min,ValidationAccuracy_max
1.16,0.17,0.576,2.001,5.391,1.764,2.833,9.019,0.271,0.009,0.062,0.573
0.942,0.102,0.428,1.612,5.441,2.81,3.352,11.478,0.286,0.011,0.106,0.479
0.766,0.072,0.375,1.339,6.021,6.617,3.071,17.958,0.27,0.012,0.08,0.544
0.656,0.052,0.297,1.127,6.272,4.35,3.893,13.838,0.246,0.009,0.08,0.423
1.544,0.512,0.701,3.304,4.712,1.492,3.199,8.496,0.337,0.01,0.075,0.519
1.088,0.144,0.49,2.033,5.472,2.648,3.191,10.517,0.276,0.011,0.067,0.539
0.896,0.101,0.385,1.618,5.042,1.056,3.676,9.374,0.297,0.007,0.147,0.466
0.739,0.066,0.325,1.354,5.733,2.841,3.708,11.308,0.26,0.009,0.075,0.477
0.712,0.197,0.251,2.953,5.571,2.833,3.112,9.902,0.29,0.011,0.087,0.552
1.493,0.553,0.765,3.319,4.538,0.961,2.983,8.854,0.337,0.01,0.075,0.538
1.064,0.158,0.597,1.999,4.668,1.179,3.127,8.971,0.327,0.009,0.068,0.527
0.842,0.093,0.375,1.569,4.993,3.036,2.967,9.765,0.327,0.012,0.068,0.552
0.701,0.067,0.368,1.312,5.052,2.883,3.153,12.949,0.32,0.012,0.117,0.49
0.582,0.048,0.275,1.153,4.988,1.49,3.354,8.217,0.323,0.01,0.148,0.527
1.431,0.469,0.616,3.341,4.207,0.737,2.911,7.164,0.371,0.012,0.105,0.56
1.049,0.151,0.531,2.053,4.571,1.572,2.846,7.909,0.344,0.013,0.142,0.562
0.841,0.095,0.41,1.691,4.94,2.001,3.159,9.512,0.324,0.011,0.117,0.51
0.673,0.062,0.332,1.351,4.752,1.931,3.205,10.554,0.344,0.01,0.13,0.519
0.576,0.044,0.265,1.109,4.876,1.574,3.105,8.62,0.332,0.012,0.124,0.546
1.532,0.556,0.713,2.869,4.33,0.753,2.903,6.395,0.369,0.01,0.13,0.568
1.046,0.181,0.473,1.916,4.474,0.901,2.805,7.138,0.35,0.011,0.139,0.581
0.833,0.1,0.421,1.502,4.3,1.085,2.879,7.697,0.377,0.009,0.168,0.593
0.683,0.067,0.318,1.276,4.506,1.438,2.935,8.886,0.367,0.009,0.186,0.573
0.628,0.086,0.267,2.01,4.273,0.746,2.856,6.484,0.384,0.007,0.167,0.54
1.376,0.416,0.609,2.726,3.88,0.393,2.856,5.282,0.413,0.008,0.222,0.56
0.982,0.14,0.557,1.841,4.058,0.632,2.723,6.415,0.395,0.009,0.168,0.599
0.765,0.087,0.363,1.499,4.221,0.993,2.982,7.887,0.385,0.008,0.179,0.552
0.628,0.058,0.299,1.209,4.023,0.751,2.901,6.939,0.404,0.009,0.13,0.593
0.517,0.04,0.25,0.967,4.324,0.928,2.915,7.839,0.383,0.008,0.166,0.589
1.374,0.466,0.546,2.641,3.908,0.615,2.789,6.696,0.415,0.01,0.148,0.589
0.982,0.174,0.409,1.835,3.995,0.854,2.807,7.321,0.404,0.009,0.204,0.568
0.776,0.1,0.38,1.445,3.816,0.304,2.938,5.268,0.419,0.006,0.217,0.556
0.61,0.065,0.263,1.187,3.858,0.335,2.832,5.887,0.429,0.005,0.24,0.54
