TrainLoss_mean,TrainLoss_std,TrainLoss_min,TrainLoss_max,ValidationLoss_mean,ValidationLoss_std,ValidationLoss_min,ValidationLoss_max,ValidationAccuracy_mean,ValidationAccuracy_std,ValidationAccuracy_min,ValidationAccuracy_max
3.013,0.004,2.984,3.457,6.153,0.161,5.983,8.709,0.052,0.0,0.025,0.099
3.191,0.17,2.986,4.883,6.235,0.203,6.007,8.34,0.052,0.0,0.019,0.099
3.02,0.003,2.984,3.319,6.354,0.624,6.008,9.806,0.053,0.0,0.0,0.099
3.005,0.0,2.984,3.033,6.257,0.458,5.997,9.241,0.047,0.0,0.025,0.094
3.004,0.0,2.984,3.023,6.129,0.104,5.992,8.31,0.053,0.0,0.025,0.094
3.003,0.0,2.984,3.032,6.19,0.213,6.003,8.669,0.053,0.0,0.025,0.081
3.201,0.226,2.982,4.907,6.525,1.573,5.971,13.276,0.045,0.0,0.0,0.081
3.02,0.003,2.985,3.293,6.168,0.147,6.01,8.737,0.053,0.0,0.013,0.099
3.003,0.0,2.984,3.031,6.279,0.407,6.001,8.827,0.051,0.0,0.013,0.099
3.001,0.0,2.984,3.022,6.155,0.213,5.994,9.289,0.052,0.0,0.0,0.099
