TrainLoss_mean,TrainLoss_std,TrainLoss_min,TrainLoss_max,ValidationLoss_mean,ValidationLoss_std,ValidationLoss_min,ValidationLoss_max,ValidationAccuracy_mean,ValidationAccuracy_std,ValidationAccuracy_min,ValidationAccuracy_max
1.151,0.078,0.363,1.741,18.76,49.818,6.987,37.412,0.074,0.002,0.02,0.264
1.075,0.076,0.307,1.743,17.49,46.58,6.506,33.88,0.079,0.003,0.019,0.243
1.415,0.218,0.307,3.094,17.939,64.774,6.506,45.074,0.082,0.003,0.013,0.268
1.239,0.13,0.284,2.194,16.039,29.815,7.16,32.743,0.088,0.002,0.025,0.204
1.104,0.104,0.267,1.902,18.379,45.817,6.405,35.567,0.078,0.002,0.019,0.204
1.01,0.085,0.24,1.697,18.618,60.065,6.405,43.184,0.082,0.002,0.02,0.205
0.92,0.071,0.213,1.544,19.449,52.322,6.373,41.326,0.076,0.003,0.007,0.227
1.292,0.318,0.19,3.639,16.617,55.116,6.32,43.266,0.093,0.004,0.019,0.264
1.114,0.169,0.172,2.449,18.124,111.355,6.531,50.73,0.097,0.004,0.013,0.295
0.995,0.129,0.158,2.139,17.482,61.013,6.66,38.838,0.093,0.004,0.013,0.257
0.892,0.106,0.153,1.934,16.444,50.4,7.244,36.293,0.102,0.006,0.013,0.305
0.82,0.083,0.13,1.728,17.574,50.75,6.692,43.485,0.098,0.005,0.013,0.323
1.345,0.401,0.123,3.457,15.272,101.597,5.923,60.881,0.12,0.008,0.013,0.383
1.105,0.207,0.105,2.51,15.39,67.995,5.925,40.183,0.109,0.005,0.013,0.299
0.991,0.166,0.096,2.165,16.186,75.973,5.632,41.555,0.112,0.007,0.013,0.351
0.891,0.13,0.087,1.922,15.985,70.652,5.654,40.719,0.118,0.009,0.013,0.361
0.855,0.124,0.075,1.758,15.746,62.681,5.946,33.862,0.119,0.008,0.019,0.346
1.449,0.36,0.141,3.342,13.531,61.985,5.478,42.159,0.132,0.011,0.019,0.416
1.204,0.198,0.123,2.419,14.597,117.019,5.725,46.508,0.145,0.012,0.013,0.476
1.046,0.145,0.122,1.978,14.802,88.153,5.471,50.731,0.13,0.011,0.013,0.401
0.94,0.12,0.107,1.886,14.651,101.377,5.508,41.682,0.147,0.011,0.013,0.388
0.849,0.096,0.09,1.689,14.205,87.405,5.547,44.087,0.157,0.012,0.025,0.401
1.415,0.462,0.085,3.673,13.469,95.293,4.652,55.803,0.155,0.013,0.019,0.403
1.186,0.258,0.073,2.62,12.824,61.767,5.123,37.563,0.162,0.013,0.013,0.403
1.044,0.192,0.066,2.273,13.376,75.049,5.047,46.071,0.163,0.013,0.02,0.403
0.916,0.146,0.056,1.822,13.411,72.393,4.953,34.791,0.177,0.013,0.013,0.401
0.849,0.126,0.05,1.801,12.449,58.23,4.953,37.484,0.182,0.012,0.02,0.379
1.674,1.012,0.044,6.218,12.288,61.081,5.305,40.448,0.164,0.014,0.013,0.405
1.31,0.319,0.044,2.894,11.499,58.279,5.334,36.961,0.179,0.012,0.019,0.405
1.15,0.224,0.037,2.343,12.286,78.937,5.603,48.647,0.181,0.013,0.019,0.42
1.023,0.169,0.035,1.975,12.304,73.371,5.348,40.239,0.187,0.014,0.02,0.409
0.959,0.141,0.027,1.731,11.493,47.454,5.434,33.809,0.193,0.013,0.033,0.413
1.556,0.633,0.027,4.104,10.772,50.731,4.887,35.5,0.199,0.015,0.02,0.413
1.262,0.303,0.027,2.593,11.674,71.422,4.937,40.141,0.2,0.015,0.026,0.413
1.092,0.225,0.024,2.187,11.479,61.837,4.939,33.642,0.202,0.015,0.019,0.416
0.978,0.178,0.019,1.905,10.682,34.314,4.584,25.332,0.203,0.016,0.026,0.413
0.871,0.141,0.018,1.688,11.81,77.363,4.816,47.899,0.203,0.016,0.013,0.428
1.44,0.514,0.016,3.648,10.52,56.478,4.372,37.831,0.225,0.016,0.033,0.42
1.189,0.269,0.016,2.458,10.42,57.749,4.541,37.233,0.232,0.017,0.039,0.428
1.041,0.202,0.014,2.067,10.061,47.26,4.336,35.537,0.232,0.016,0.02,0.416
0.911,0.159,0.015,1.82,10.028,33.483,4.521,28.474,0.228,0.015,0.02,0.429
